Sentiment,Tweet,Cleantweet
1,"Jika sudah waktu nya, akan datang untuk nya ... #AHY",jika sudah waktu nya akan datang untuk nya
1,Membaca Strategi Politik SBY dalam Pencalonan Agus Yudhoyono #AHY,membaca strategi politik sby dalam pencalonan agus yudhoyono
1,Nunggu skenario selanjutnya..... #AHY,menunggu skenario selanjutnya
1,Jangan kira skenario AHY cuma untuk menang Pilgub saja? AHY sudah pikirkan matang skenario jika kalah. Kalah pun dia menang sejatinya. <Smiling Face With Smiling Eyes> <Smiling Face With Smiling Eyes>,jangan kira skenario ahy cuma untuk menang pilgub saja ahy sudah pikirkan matang skenario jika kalah kalah pun dia menang sejatinya smiling face with smiling eyes smiling face with smiling eyes
1,"Bukan kah #AHY sdh menunjukkan Jiwa besar dalam hasil Pilkada yang sulit, sungguh tidak sulit untuk deklarasi ini",bukan kah sudah menunjukkan jiwa besar dalam hasil pemilihan kepala daerah yang sulit sungguh tidak sulit untuk deklarasi ini
0,"Catat, Warga DKI Bakal Segera Merasa Kehilangan Ahok #PilkadaDKI2017",catat warga dki bakal segera merasa kehilangan ahok
0,"Kalau saja #AhokMenang dalam #PilkadaDKI2017 maka jelas warga DKI cukup cerdas, tak mudah diprovokasi isue SARA, tapi kok..#GombalinAhok",kalau saja dalam maka jelas warga dki cukup cerdas tidak mudah diprovokasi isue sara tapi kok
0,"Hari ini kalah di #pilkadadki2017 , besok kalah dipengadilan. #penjarakanahok",hari ini kalah di besok kalah dipengadilan
0,"Sedih, kehilangan sosok gubenur yang jujur dan pekerja keras untuk melayani warganya.@basuki_btp #pilkadadki2017 #AhokKalah",sedih kehilangan sosok gubenur yang jujur dan pekerja keras untuk melayani warganya_btp
0,Ahok Kalah Telak Diseluruh TPS yang Berada di Wilayah FPI https://goo.gl/fb/KzryMF  #seruji #fokus #pilkadadki2017,ahok kalah telak diseluruh tps yang berada di wilayah fpi
0,Ahok Menang Tipis di TPS Tempat Habib Rizieq Mencoblos https://goo.gl/fb/4FdYTd  #seruji #fokus #pilkadadki2017,ahok menang tipis di tps tempat habib rizieq mencoblos
0,"Langsung deh, cuitan curang lah, black campaign lah, nongol.. Katanya legowo, itu demokrasi bukan namanya hahaa #pilkadadki2017",langsung deh cuitan curang lah black campaign lah nongol katanya legowo itu demokrasi bukan namanya hahaa
0,Hasil TPS RT 011/010 RW 002 di kelurahan Pela Mampang saya sedih lihatnya. #pilkadadki2017 #ahokdjarot,hasil tps 011010 rw 002 di kelurahan pela mampang saya sedih lihatnya
0,"#pilkadadki2017 masa tenang aja masih ada yang curang, apalagi pemilihan yaa hati2 aja, awasin tuh yang kemarin ketahuan bagi2 sembako",masa tenang saja masih ada yang curang apalagi pemilihan ya hati2 saja awasin itu yang kemarin ketahuan bagi2 sembilan bahan pokok
0,Tidak akan diberi petunjuk orang-orang zalim. Tetap HARAM pemimpin kafir. #PilkadaDKI #pilkadadki2017 #IslamRahmatanLilAlamin,tidak akan diberi petunjuk orangorang zalim tetap haram pemimpin kafir
0,Jangan harap Jakarta bebas korupsi kalau suaramu saja masih bisa dibeli #muslimvotemuslim #OTTSembakoAhok #pilihanmumasadepanmu #pilkadadki2,jangan harap jakarta bebas korupsi kalau suaramu saja masih bisa dibeli
0,"Syukur, lembar C6 sudah di tangan. Tidak sabar mau colok matanya Ahok. #PilkadaDKI2017",syukur lembar c6 sudah di tangan tidak sabar mau colok matanya ahok
0,Penista Agama #ahok,penista agama
0,"#Sembako itu kan rejeki #ahoker , kasihan mereka yang sudah dukung #ahokdjarot tapi tidak dapat #sembako . #pilkadadki2017.",itu kan rezeki kasihan mereka yang sudah dukung tapi tidak dapat
0,Ahokers tukang plintir...lihat nehh!! @basuki_btp @AhokDjarot @WagubDKI @VivaRevolusi @tempodotco @republikaonline #PilkadaDki2017,ahokers tukang plintirlihat nehh _btp
0,"#SelamatHariSembako kepada warga #Jakarta yang merayakannya. Terima sembakonya, jangan pilih pemberinya. #pilkadadki2017 @GunRomli @sahaL_AS",kepada warga yang merayakannya terima sembakonya jangan pilih pemberinya _as
0,Tidak rumit membedakan antara yang hitam dan putih dalam #PilkadaDKI2017 Sangat jelas siapa yang paling doyan gaduh,tidak rumit membedakan antara yang hitam dan putih dalam sangat jelas siapa yang paling doyan gaduh
0,Harus dan pasti Gubernur baru... Yang lama udah bosan #pilkadadki2017,harus dan pasti gubernur baru yang lama sudah bosan
0,"Kalau saya warga DKI, maka saya akan ikut pesan Rasulullah SAW untuk menyerahkan segala sesuatu pada ahlinya. #pilkadadki2017 cc @PartaiSocm",kalau saya warga dki maka saya akan ikut pesan rasulullah saw untuk menyerahkan segala sesuatu pada ahlinya cc
0,"Kalau Ahok lawannya Djarot, aku mungkin pilih Djarot karena memang Ahok perlu belajar lebih baik mengenai humas dan diplomasi #PilkadaDKI201",kalau ahok lawannya djarot aku mungkin pilih djarot karena memang ahok perlu belajar lebih baik mengenai hubungan masyarakat dan diplomasi
0,"#Apakah ini hoaks Ingat, Muktamar NU Sudah Wajibkan Nahdliyin Pilih Pemimpin Muslim #PilkadaDKI2017",ini hoaks ingat muktamar nu sudah wajibkan nahdliyin pilih pemimpin muslim
0,Jangan biarkan ini terjadi!! #Gue2 #BaDjaUntukJakarta #pilkadadki2017,jangan biarkan ini terjadi
0,#Djarot Beberkan Kronologi Pengusiran Dirinya Setelah Sholat Jumat http://bit.ly/2pgp5M1 #AhokDjarot #PilkadaDki2017,beberkan kronologi pengusiran dirinya setelah sholat jumat
0,Hanya iblis yang ingin menghalang-halangi manusia yang mau beribadah di masjid. Tetap semangat ya pak Djarot...!! #garagaraPILKADA #pilkadaD,hanya iblis yang ingin menghalanghalangi manusia yang mau beribadah di masjid tetap semangat iya pak djarot
0,Dilarang Pilih Cagub Nonmuslim? Habib: Pilih Djarot! #PilkadaDKI2017,dilarang pilih cagub nonmuslim habib pilih djarot
0,Aneh dan makin aneh.. Sesama umat sendiri di usir #PILKADA #pilkadadki2017,aneh dan makin aneh sesama umat sendiri di usir
0,bagi2 sembako gratis tim @basuki_btp itu melanggar Pasal 73 Ayat 1 UU No.10 Thn 2016 #pilkadadki2017,bagi2 sembilan bahan pokok gratis tim _btp itu melanggar pasal 73 ayat 1 uu no10 tahun 2016
0,MUI Sesalkan Pemberian Gelar Sunan untuk Ahok http://dlvr.it/NtX57V  #Nasional #MUI #PilkadaDKI2017,mui sesalkan pemberian gelar sunan untuk ahok
0,"kemungkinan yang saya lihat, #Ahok kalah di #pilkadadki2017 lebih besar daripada menang.",kemungkinan yang saya lihat kalah di lebih besar daripada menang
0,Pengamat: Polisi Terkesan Berpihak Pada Ahok https://goo.gl/fb/lcnUH2 #seruji #fokus #pilkadadki2017,pengamat polisi terkesan berpihak pada ahok
0,Kubu BaDja Sindir Anies Soal Spanduk Jakarta Bersyariah - #PilkadaDki2017 #Ahok-Djarot #AniesBaswedan #Ahok #Jakarta,kubu badja sindir anies soal spanduk jakarta bersyariah djarot
0,http://youtu.be/NkMX90Am3aY  Virall.bocah ini injak2 baju kotak2 karena merasa kecewa #WINGSTourInJakarta #pilkadadki2017 #FreeAhok,virallbocah ini injak2 baju kotak2 karena merasa kecewa
0,"Turun pangkat saja @ahok, Jakarta tidak butuh penista agama seperti kamu iya kamu",turun pangkat saja jakarta tidak butuh penista agama seperti kamu iya kamu
0,Mulut #ahokers semakin jorok itu pertanda suara Anies semakin kuat di #pilkadaDKI2017 #YangBikinBerantem,mulut semakin jorok itu pertanda suara anies semakin kuat di
0,Jika PKB dukung #AhokPenistaAgama di #PilkadaDKI2017 putaran ke2 maka siap-siap saja ditinggalkan pemilih umat Islam di pemilu 2019.,jika pkb dukung di putaran ke2 maka siapsiap saja ditinggalkan pemilih umat islam di pemilihan umum 2019
0,"Waduh! , Ahok-Djarot Gunakan APBD Untuk Alat Kampanye Putaran Kedua http://dlvr.it/NTY5vW",waduh ahokdjarot gunakan apbd untuk alat kampanye putaran kedua
0,"Sedihnya hari ini, Indonesia hanya sebatas Jakarta, Bhinneka hanya sebatas soal Ahok semata #SaveJakarta #SaveNKRI #1000lilin #AhokDjarot",sedihnya hari ini indonesia hanya sebatas jakarta bhinneka hanya sebatas soal ahok semata
0,"Pak Djarot menangis, @addiems pimpin #NyanyianUntukAhok. Ada apa ya? Cek http://goo.gl/7iUqa0  #AhokDjarot #BalaiKota #VisuallyYours",pak djarot menangis pimpin ada apa iya cek
0,Kami sangat rasa kehilangan bapak ahok #ahok #ahokdjarot #teman #temanahokfair #temanahok https://www.instagram.com/p/BT8dsSfhP3L/,kami sangat rasa kehilangan bapak ahok
0,"Ohh jadi mereka itu tertib karena #AhokDjarot ya, terus ada gub baru mereka tidak tertib lagi",ohh jadi mereka itu tertib karena iya terus ada gubernur baru mereka tidak tertib lagi
0,"Kafirrrrrr dan menista ya??!#SaveAhok #RIPJUSTICEINDONESIA #Ahok #AhokDjarot â€” iqra, iqra, iqra !!! http://www.nu.or.id",kafirrrrrr dan menista iya â iqra iqra iqra
0,Lihat raut wajah bpk Djarot bikin miris. Sabar & kuatkan @AhokDjarot @basuki_btp #IndonesiaBerkabung #AhokDjarot,lihat raut wajah bapak djarot bikin miris sabar kuatkan _btp
0,"Remuk, negara nyata dalam ""pembohongan"". Sangat nyata.... masih belum terasa? Sejak dulu dan saat ini. Mulai Pakai OTAK. #Ahok #AhokDjarot",remuk negara nyata dalam pembohongan sangat nyata masih belum terasa sejak dulu dan saat ini mulai pakai otak
0,Orang2 tidak tahu diri.Ikut pakai sarana umum tapi hina gubernurnya sendiri! #riphukum #RIPJusticeInIndonesia #AhokDjarot #AhokIsHope,orang2 tidak tau diriikut pakai sarana umum tapi hina gubernurnya sendiri
0,Remuk hatiku lihat Beliau  #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,remuk hatiku lihat beliau
0,Ya beginilah politik Indonesia jaman sekarang.. Menyedihkan!! #riphukum #RIPJusticeInIndonesia #freeahok #AhokDjarot #Ahok #AhokIsHope,iya beginilah politik indonesia jaman sekarang menyedihkan
0,"Mental Tempe jadi benci Hukum Indonesa, mental BadJa terus berjuang. #indonesia #indonesiasatu #pancasila #AhokDjarot #AhokIsHope #Ahok",mental tempe jadi benci hukum indonesa mental badja terus berjuang
0,Kematian hukum kebenaran di Indonesia #saveahok #ripjusticeindonesia #ahokdjarot #RIPJUSTICEINDONESIA #tegakkankebenaran,kematian hukum kebenaran di indonesia
0,Ada tangis sedih Pak Djarot pd #ParadeNyanyianUntukAhok yg dipimpin @addiems di Balai Kota. Cek http://goo.gl/7iUqa0  #AhokDjarot,ada tangis sedih pak djarot pada yang dipimpin di balai kota cek
0,Lebih mulia buruh di Sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak #AhokDjarot,lebih mulia buruh di sidoarjo dari pada buruh yang demo dan bakar2 karangan bunga pemberian masyarakat untuk pak
0,habiburokhman sindir #Ahok via #puisi #Sembako http://obsessionnews.com #AniesSandiGubernurKita #AhokDjarot #Aniesâ€¦ https://twitter.com,habiburokhman sindir via â
0,Buahahahhaha!! Emang siapa yang merayakan? Bisa gak pendukungmu merayakan tanpa di bayar? #AhokDicintaiRakyat #AhokDjarot #Ahok @detikcom,buahahahhaha memang siapa yang merayakan bisa tidak pendukungmu merayakan tanpa di bayar
0,#ahokdjarot #kpudkijakarta #sumarmo Saksi Ahok-Djarot Tolak Tandatangani Rekapitulasi Suara Pilkada http://dlvr.it/P1dBNY,saksi ahokdjarot tolak tandatangani rekapitulasi suara pemilihan kepala daerah
0,"Bagaimana dengan #AhokDjarot Pak @jokowi ? Mereka, khususnya #Ahok di abused tiap hari oleh kaum Islamist radicals",bagaimana dengan pak mereka khususnya di abused tiap hari oleh kaum islamist radicals
0,DEDDY CORBUZIER SINDIR KARANGAN BUNGA AHOK. #indoharian #ahok #djarot #ahokdjarot #karanganbunga #DKI #Jakarta #DKIJakarta #memepolitik,deddy corbuzier sindir karangan bunga ahok
0,"Bawa #Ganja, #Polisi Ciduk #Penyanyi Pro #Ahok http://obsessionnews.com #AhokDjarot #iwak #anies #AniesSandi #PilkadaDKI #pilkadajakarta	",bawa ciduk profesional
0,"Takjub sebegitu besarnya cinta warga DKI pada #AhokDjarot , geli sama kalimat-kalimat dalam #karanganbungaahok .",takjub sebegitu besarnya cinta warga dki pada geli sama kalimatkalimat dalam
0,"Yah namanya juga manusia, suka khilaf. Yang paling disayang A...yang diajak buat komitment B, paling ujung-ujungnya nyesel. #AhokDjarot",yah namanya juga manusia suka khilaf yang paling disayang sayang diajak buat komitment b paling ujungujungnya nyesel
0,Salah satu faktor kekalahan kita adalah kurang kompak dalam memukul balik isu agama #AhokDjarot,salah satu faktor kekalahan kita adalah kurang kompak dalam memukul balik isu agama
0,"#AhokDjarot, untuk yang menang kerja aja dulu jangan banyak nuntut. Belom belom kok banyak maunya. #Jakarta #tanyakenapa",untuk yang menang kerja saja dulu jangan banyak nuntut belum belum kok banyak maunya
0,Enak sih nanti gubernur baru ini tinggal terima rapi #semangat #AhokDjarot,enak sih nanti gubernur baru ini tinggal terima rapi
0,"Bukti #AhokDjarot ..begtiu dicintai warganya,,Namun kalah terhornat karna Kelicikan yang menjijikan dari Lawanya..",bukti begtiu dicintai warganyanamun kalah terhornat karena kelicikan yang menjijikan dari lawanya
0,"Makin stress! Dipikiran @fadlizon cuma duit, itung : 4000 bunga x Rp 200.000 udah berapa dananya?? Tapi cinta ke #AhokDjarot melebihi materi",makin stress dipikiran cuma uang hitung 4000 bunga tidak bisa rp 200000 sudah berapa dananya tapi cinta ke melebihi materi
0,saya sarankan @fadlizon di DPR bikin PANSUS KARANGAN BUNGA atau undang LSM untuk bentuk TIM PENCARI FAKTA KARANGAN BUNGA dari pada jadi gila,saya sarankan di dpr bikin panitia khusus karangan bunga atau undang lsm untuk bentuk tim pencari fakta karangan bunga dari pada jadi gila
0,#karanganbunga #karanganbungaahok #ahokdjarot Karangan Bunga yang Sindir Ahok - Djarot Dirusak http://dlvr.it/P0pJTx,karangan bunga yang sindir ahok djarot dirusak
0,seBentar lagi pada komen apa nih Mas ? Settingan ? Pencitraan ? Apa disuruh Ahok lagi ? Hahaha #AhokDjarot,sebentar lagi pada komen apa ini mas settingan pencitraan apa disuruh ahok lagi hahaha
0,Kita gembira atas bunga2 buat #AhokDjarot kaga juga bahas2 soal A&S tapi kenapa yang benci tetep fokus sama #Badja yaaa? Perhatian kalian,kita gembira atas bunga2 buat tidak juga bahas2 soal as tapi kenapa yang benci tetep fokus sama yaaa perhatian kalian
0,"Para pendukung yang menang pada stres ni ya melihat Kembang ke AhokDjarot, Hati Rakyat tidak bisa dibohongi MENANGLAH KARENA MENANG.",para pendukung yang menang pada stres ini iya melihat kembang ke ahokdjarot hati rakyat tidak bisa dibohongi menanglah karena menang
0,"Mungkin seperti ini ya rasanya dipaksa putus,lantas dikawin paksa sama bandot bini 5.susah move on-nyah. #pilkadajakarta #AhokDjarot",mungkin seperti ini iya rasanya dipaksa putuslantas dikawin paksa sama bandot bini 5susah move onnyah
0,"kira kira kalau karangan bunga ahok-djarot nyasar ke rumah anis, orang orang bakal ngomong apa ya? #AhokDjarot #orangkokbisanyinyirbgt	",kira kira kalau karangan bunga ahokdjarot tersesat ke rumah anis orang orang bakal bicara apa iya
0,Tidak masuk MURI? Mungkin bisa diusulkan masuk @gwr #AhokDjarot #badja #indonesiahebat,tidak masuk muri mungkin bisa diusulkan masuk
0,Wah galon #AdaAQUA nya banyak pak.. Saingan ni ye sama bunganya pak #AhokDjarot,wah galon nya banyak pak saingan ini ye sama bunganya pak
0,dalam catatan sejarah dunia baru cuma #AhokDjarot yang kalah kebanjiran bunga #AhokRekorMuri,dalam catatan sejarah dunia baru cuma yang kalah kebanjiran bunga
0,"Hati hati komentar tentang #AhokDjarot #kalahpilkada, ujung2nya anda dituduh NYINYIR",hati hati komentar tentang ujung-ujungnya anda dituduh nyinyir
0,Tukang karangan bunga yang tidak pilih ahok apa masih terima orderan masa mau buatin bunga buat orang kapir #karanganbungaahok #AhokDjarot,tukang karangan bunga yang tidak pilih ahok apa masih terima orderan masa mau buatin bunga buat orang kapir
0,Jakarta tanpa pak ahok @basuki_btp bagaikan bis tanpa om telolet om...#GombalinAhok #AhokDjarot #AhokForNobel,jakarta tanpa pak ahok _btp bagaikan bis tanpa om telolet om
0,Yang dilantik Oktober nanti bisa kayak gini gak #AhokDjarot #AhokMandiKembang,yang dilantik oktober nanti bisa kayak begini tidak
0,Yang menang pilkada itu #AniesSandi yg kebanjiran ucapan selamat dan karangan bunga #AhokDjarot - fenomena alam,yang menang pemilihan kepala daerah itu yang kebanjiran ucapan selamat dan karangan bunga fenomena alam
0,Kiriman bunga ke #AhokDjarot 2.600 mereka masih nyinyir.... kalau sudah 7 juta mereka pasti pingsan semua,kiriman bunga ke 2600 mereka masih nyinyir kalau sudah 7 juta mereka pasti pingsan semua
0,#KaranganBungaAhok biarlah mereka menghibur diri...wkkwwkkwk. #AhokDjarot #ahokbali1,biarlah mereka menghibur diriwkkwwkkwk
0,Banyak yang mulai SAKIT JIWA karena warga lebih cinta #AhokDjarot. #karanganbungaahok #GombalinAhok Kamis  #LawanSekulerRadikal,banyak yang mulai sakit jiwa karena warga lebih cinta kamis
0,#AhokDjarot kalahpun masih juga jadi sasaran kreator hoax,kalahpun masih juga jadi sasaran kreator isu bohong
0,"Daripada kirim karangan bunga, mending bikin acara bagi bagi sembako #AhokDjarot #kalahpilkada",daripada kirim karangan bunga lebih baik bikin acara bagi bagi sembilan bahan pokok
0,Ahok bukan penista agama tapi dinistakan oleh orang yang mengaku beragama #AhokDjarot,ahok bukan penista agama tapi dinistakan oleh orang yang mengaku beragama
0,Yang di dalam balaikota Seperti di Dalam museum di Paris yang mau moto lukisan monalisa... #ahokdjarot #AhokDicintaiRakyat #savejakarta,yang di dalam balaikota seperti di dalam museum di paris yang mau moto lukisan monalisa
0,"Menit ke 1:51 sedih banget huhuhu... IBU itu sama bapaknya nangis, #AhokDjarot #savejakarta",menit ke 151 sedih sangat huhuhu ibu itu sama bapaknya menangis
0,Haha.. Kayaknya sebentar lagi ada banyak bunga tandingan nih #AhokDjarot,tertawa kayaknya sebentar lagi ada banyak bunga tandingan ini
0,"saran aja pak, biarkan kalo masih ada aja yang ngiri, bapak nganan aja Takut bikin macet kalo bapak ikutan ngiri #AhokDjarot",saran saja pak biarkan kalau masih ada saja yang iri bapak nganan saja takut bikin macet kalau bapak ikutan iri
0,"Stress, guberner yang didukung tidak diharapkan sama warga Jakarta... #AhokDjarot #savejakarta",stress guberner yang didukung tidak diharapkan sama warga jakarta
0,"Gak murah nih ! , jika Ahok bukan Gubenur kesayangan warga Jakarta, emang siapa mau buang2 duit untuk beginian? #AhokDjarot",tidak murah ini jika ahok bukan gubenur kesayangan warga jakarta memang siapa mau buang2 uang untuk beginian
0,"Ya ampun Pak, rasanya kok sesek yah dada ini ngelawan bangsa sendiri..... Apalagi masalahnya issue sara... #AhokDjarot tak terganti",iya ampun pak rasanya kok sesek yah dada ini ngelawan bangsa sendiri apalagi masalahnya issue sara tidak terganti
